module,type,name,res_id,src,value,comments
web,code,addons/web/static/src/xml/base.xml,402,Edit,,openerp-web
web,code,addons/web/static/src/xml/base.xml,935,Edit,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,74,Edit,,openerp-web
web,code,addons/web/static/src/xml/report.xml,14,Edit,,openerp-web
web,code,addons/web/static/src/xml/base.xml,256,Edit Action,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,333,Edit Column,,openerp-web
web,code,addons/web/static/src/xml/base.xml,608,Edit Domain,,openerp-web
web,code,addons/web/static/src/xml/base.xml,279,Edit SearchView,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,23,Edit Stage,,openerp-web
web,code,addons/web/static/src/xml/base.xml,276,Edit View:,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,127,Edit a record,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.login,Email,,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_standard,Email:,,
web,code,addons/web/static/src/js/services/crash_manager.js,145,Error,,openerp-web
web,code,addons/web/static/src/js/views/search/favorites_menu.js,96,Error,,openerp-web
web,code,addons/web/static/src/js/views/search/favorites_menu.js,103,Error,,openerp-web
web,code,addons/web/controllers/main.py,823,"Error, password not changed !",,
web,code,addons/web/static/src/xml/kanban.xml,62,Esc to discard,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,568,Everybody's calendars,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,568,Everything,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,60,Examples,,openerp-web
web,code,addons/web/static/src/xml/base.xml,545,Expand all,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1434,Expand parents,,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,157,Export,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,209,Export Data,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1401,Export Format:,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,211,Export To File,,openerp-web
web,code,addons/web/controllers/main.py,1305,External ID,,
web,code,addons/web/controllers/main.py,1308,External ID,,
web,code,addons/web/static/src/js/widgets/data_export.js,483,External ID,,openerp-web
web,code,addons/web/static/src/xml/base.xml,826,External link,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1220,FILTER,,openerp-web
web,code,addons/web/static/src/js/chrome/action_manager_act_window.js,552,Failed to evaluate search criterions,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,62,False,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1352,Favorites,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1353,Favorites,,openerp-web
web,code,addons/web/static/src/xml/base.xml,17,Field:,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager.js,533,Fields View Get,,openerp-web
web,code,addons/web/static/src/xml/base.xml,274,Fields View Get,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1420,Fields to export,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1474,File Upload,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1454,File upload,,openerp-web
web,code,addons/web/static/src/js/views/search/search_inputs.js,579,Filter,,openerp-web
web,code,addons/web/static/src/js/views/search/favorites_menu.js,96,Filter name is required.,,openerp-web
web,code,addons/web/static/src/js/views/search/search_inputs.js,517,Filter on: %s,,openerp-web
web,code,addons/web/static/src/js/views/search/favorites_menu.js,103,Filter with same name already exists.,,openerp-web
web,code,addons/web/static/src/js/views/search/filters_menu.js,67,Filters,,openerp-web
web,code,addons/web/static/src/xml/base.xml,544,Flip axis,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,21,Fold,,openerp-web
web,code,addons/web/static/src/xml/base.xml,756,Followed by,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_controller.js,128,"For Excel compatibility, data cannot be exported if there are more than 256 columns.

Tip: try to flip axis, filter further or reduce the number of measures.",,openerp-web
web,code,addons/web/static/src/js/views/form/form_view.js,18,Form,,openerp-web
web,code,addons/web/static/src/js/views/search/filters_menu.js,179,From %s To %s,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,29,Fushia,,openerp-web
web,code,addons/web/static/src/xml/base.xml,868,Fushia,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,89,Fushia,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1566,Get this feature and much more with Odoo Enterprise!,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,18,Global Business Error,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column_quick_create.js,189,Got it,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_view.js,23,Graph,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,30,Green,,openerp-web
web,code,addons/web/static/src/xml/base.xml,869,Green,,openerp-web
web,code,addons/web/static/src/xml/colorpicker.xml,31,Green,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,90,Green,,openerp-web
web,code,addons/web/static/src/js/views/search/groupby_menu.js,88,Group By,,openerp-web
web,code,addons/web/static/src/js/views/search/search_inputs.js,784,Group By,,openerp-web
web,code,addons/web/static/src/js/views/search/search_inputs.js,758,Group by: %s,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,217,Grouped,,openerp-web
web,model,"ir.model,name",web.model_ir_http,HTTP Routing,,
web,code,addons/web/static/src/xml/base.xml,877,Hide in Kanban,,openerp-web
web,code,addons/web/static/src/xml/base.xml,432,Hit DOWN to navigate to the list below,,openerp-web
web,code,addons/web/static/src/xml/base.xml,439,Hit ENTER to,,openerp-web
web,code,addons/web/static/src/xml/base.xml,431,Hit ENTER to CREATE,,openerp-web
web,code,addons/web/static/src/xml/base.xml,423,Hit ENTER to SAVE,,openerp-web
web,code,addons/web/static/src/xml/base.xml,424,Hit ESCAPE to DISCARD,,openerp-web
web,code,addons/web/static/src/xml/colorpicker.xml,41,Hue,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,361,I am sure about this.,,openerp-web
web,model,"ir.model.fields,field_description",web.field_report_layout__id,ID,,
web,code,addons/web/static/src/xml/base.xml,286,ID:,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1596,Image,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1922,Image,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2130,Inactive,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,265,Invalid data,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,280,Invalid data,,openerp-web
web,code,addons/web/controllers/main.py,717,"Invalid database name. Only alphanumerical characters, underscore, hyphen and dot are allowed.",,
web,code,addons/web/controllers/main.py,731,"Invalid database name. Only alphanumerical characters, underscore, hyphen and dot are allowed.",,
web,code,addons/web/static/src/xml/base.xml,606,Invalid domain,,openerp-web
web,code,addons/web/static/src/js/widgets/model_field_selector.js,409,Invalid field chain,,openerp-web
web,code,addons/web/static/src/xml/base.xml,737,Invalid field chain,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,106,Invalid mode for chart,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager.js,209,JS Mobile Tests,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager.js,198,JS Tests,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_view.js,17,Kanban,,openerp-web
web,code,addons/web/static/src/js/chrome/user_menu.js,125,Keyboard Shortcuts,,openerp-web
web,code,addons/web/controllers/main.py,840,Languages,,
web,code,addons/web/static/src/js/views/search/time_range_menu_options.js,9,Last 30 Days,,openerp-web
web,code,addons/web/static/src/js/views/search/time_range_menu_options.js,10,Last 365 Days,,openerp-web
web,code,addons/web/static/src/js/views/search/time_range_menu_options.js,8,Last 7 Days,,openerp-web
web,model,"ir.model.fields,field_description",web.field_report_layout____last_update,Last Modified on,,
web,code,addons/web/static/src/js/views/search/time_range_menu_options.js,18,Last Month,,openerp-web
web,code,addons/web/static/src/js/views/search/time_range_menu_options.js,19,Last Quarter,,openerp-web
web,model,"ir.model.fields,field_description",web.field_report_layout__write_uid,Last Updated by,,
web,model,"ir.model.fields,field_description",web.field_report_layout__write_date,Last Updated on,,
web,code,addons/web/static/src/js/views/search/time_range_menu_options.js,17,Last Week,,openerp-web
web,code,addons/web/static/src/js/views/search/time_range_menu_options.js,20,Last Year,,openerp-web
web,code,addons/web/static/src/xml/base.xml,315,Latest Modification Date:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,311,Latest Modification by:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,251,Leave the Developer Tools,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,24,Light blue,,openerp-web
web,code,addons/web/static/src/xml/base.xml,863,Light blue,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,84,Light blue,,openerp-web
web,code,addons/web/static/src/xml/colorpicker.xml,49,Lightness %,,openerp-web
web,code,addons/web/static/src/xml/base.xml,516,Line Chart,,openerp-web
web,code,addons/web/static/src/js/views/list/list_view.js,21,List,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,42,Load more... (,,openerp-web
web,code,addons/web/static/src/js/chrome/loading.js,58,Loading,,openerp-web
web,code,addons/web/static/src/js/chrome/loading.js,56,Loading (%d),,openerp-web
web,code,addons/web/static/src/xml/base.xml,1062,"Loading, please wait...",,openerp-web
web,code,addons/web/static/src/xml/base.xml,1467,"Loading, please wait...",,openerp-web
web,code,addons/web/static/src/js/core/misc.js,13,Loading...,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,144,Loading...,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,230,Loading...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1460,Loading...,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.login,Log in,,
web,model_terms,"ir.ui.view,arch_db",web.login,Log in as superuser,,
web,code,addons/web/static/src/xml/base.xml,1552,Log out,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,Logo,,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_boxed,Logo,,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_clean,Logo,,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_standard,Logo,,
web,model_terms,"ir.ui.view,arch_db",web.login_layout,Logo,,
web,code,addons/web/static/src/js/views/search/search_inputs.js,462,M2O search fields do not currently handle multiple default values,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,113,Mac,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.external_layout_boxed,Mail:,,
web,code,addons/web/static/src/xml/base.xml,384,Main actions,,openerp-web
web,code,addons/web/static/src/xml/base.xml,400,Main actions,,openerp-web
web,code,addons/web/static/src/xml/base.xml,410,Main actions,,openerp-web
web,code,addons/web/static/src/xml/base.xml,502,Main actions,,openerp-web
web,code,addons/web/static/src/xml/base.xml,531,Main actions,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager.js,364,Manage Attachments,,openerp-web
web,code,addons/web/static/src/xml/base.xml,271,Manage Attachments,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.login_layout,Manage Databases,,
web,code,addons/web/static/src/js/tools/debug_manager.js,300,Manage Filters,,openerp-web
web,code,addons/web/static/src/xml/base.xml,259,Manage Filters,,openerp-web
web,code,addons/web/static/src/xml/base.xml,639,Match,,openerp-web
web,code,addons/web/static/src/xml/base.xml,646,Match records with,,openerp-web
web,code,addons/web/static/src/xml/base.xml,644,Match records with the following rule:,,openerp-web
web,code,addons/web/static/src/js/core/misc.js,19,Maybe you should consider reloading the application by pressing F5...,,openerp-web
web,code,addons/web/static/src/xml/base.xml,503,Measures,,openerp-web
web,code,addons/web/static/src/xml/base.xml,532,Measures,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,27,Medium blue,,openerp-web
web,code,addons/web/static/src/xml/base.xml,866,Medium blue,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,87,Medium blue,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager.js,394,Metadata (%s),,openerp-web
web,code,addons/web/static/src/xml/base.xml,107,Method:,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,16,Missing Record,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1571,Mobile support,,openerp-web
web,code,addons/web/static/src/xml/base.xml,358,Modified by :,,openerp-web
web,code,addons/web/static/src/xml/base.xml,45,Modifiers:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,94,Modifiers:,,openerp-web
web,code,addons/web/static/src/js/views/search/groupby_menu.js,54,Month,,openerp-web
web,code,addons/web/static/src/xml/base.xml,560,Month,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,82,Month,,openerp-web
web,code,addons/web/static/src/js/views/form/form_renderer.js,423,More,,openerp-web
web,code,addons/web/static/src/xml/base.xml,903,More,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1416,Move Down,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1415,Move Up,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1551,My Odoo.com account,,openerp-web
web,code,addons/web/static/src/xml/base.xml,634,NONE,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1471,Name:,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_model.js,700,New,,openerp-web
web,code,addons/web/static/src/xml/base.xml,169,New Password,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1570,New design,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1507,Next,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,77,Next,,openerp-web
